#
# Filename : /home/foohm/BAP/SOLVER/EXPT/database/d185/trans085.dat
# Date of creation : Sat Aug 22 04:19:43 1998
# Created using : /home/foohm/BAP/SOLVER/EXPT/bin/GenTrans
# Random seed = 6923542
# Algo = 1
# Traffic File : /home/foohm/BAP/SOLVER/EXPT/temp/traf.tmp
# Vessel File : /home/foohm/BAP/SOLVER/EXPT/database/d185/ves085.dat
#

_NUM_VES
167

_TRANS_MAT
0 2 28
0 7 3
0 54 16
0 58 2
0 59 18
0 86 11
0 100 12
0 127 13
0 131 1
1 16 25
1 21 3
1 51 9
1 140 8
2 67 31
2 81 1
2 117 20
3 4 2
3 56 1
3 64 31
3 109 7
3 112 2
3 152 9
4 25 3
4 112 42
5 26 39
5 159 6
6 66 1
6 99 14
6 115 15
7 18 13
7 25 8
7 38 18
7 116 6
8 65 37
8 148 8
9 38 8
9 49 8
9 58 5
9 72 11
9 86 3
9 126 14
9 127 3
10 2 7
10 92 3
10 137 42
11 3 18
11 42 27
12 46 23
12 161 21
12 162 1
13 33 14
13 143 31
14 75 10
14 92 6
14 94 11
14 133 20
14 150 5
15 87 10
15 127 22
15 153 20
16 82 18
16 145 27
17 10 4
17 36 9
17 133 32
18 19 7
18 96 11
18 99 2
18 157 23
18 166 9
19 20 30
19 66 22
20 12 3
20 59 2
20 127 6
20 149 1
20 157 18
21 49 20
21 66 25
22 88 41
22 156 11
23 28 9
23 79 21
23 101 22
24 3 11
24 103 8
24 105 21
24 140 5
25 56 7
25 62 8
25 117 15
26 31 5
26 125 11
26 163 36
27 81 44
27 90 1
28 59 10
28 80 30
28 97 12
29 19 6
29 96 29
29 132 5
29 159 5
30 46 17
30 48 9
30 84 2
30 159 2
31 14 3
31 60 23
31 83 14
31 92 5
32 30 16
32 34 36
33 9 6
33 22 41
33 92 5
34 69 28
34 105 17
35 1 18
35 140 12
36 45 30
36 118 5
36 130 17
37 86 18
37 106 5
37 117 10
37 146 19
38 29 12
38 62 1
38 83 1
38 90 27
38 92 11
39 14 13
39 78 9
39 99 5
39 115 2
39 156 16
40 9 4
40 50 10
40 52 15
40 73 1
41 77 1
41 85 30
41 141 14
42 3 1
42 24 30
42 98 14
43 92 17
43 143 9
43 147 4
44 37 31
44 151 21
45 15 2
45 37 9
45 103 6
45 137 3
45 143 5
45 147 5
46 23 40
46 109 5
47 35 12
47 110 31
47 155 2
48 51 11
48 111 23
48 139 18
49 28 9
49 51 11
49 100 1
49 123 29
49 157 2
50 67 11
50 109 34
51 67 2
51 119 9
51 165 41
52 31 34
52 166 11
53 36 26
53 44 4
53 123 16
53 150 6
54 53 22
54 109 6
54 131 4
54 134 13
55 0 19
55 64 8
55 107 18
56 7 15
56 42 11
56 88 9
56 166 17
57 13 31
57 155 21
58 15 21
58 16 4
58 22 7
58 59 1
58 142 12
59 50 6
59 53 24
59 65 5
59 82 17
60 15 16
60 71 6
60 147 24
60 165 6
61 117 7
61 159 38
62 56 20
62 108 9
62 121 1
63 54 12
63 102 13
63 132 5
64 23 12
64 142 33
65 21 23
65 0 10
65 68 19
66 33 3
66 41 8
66 94 41
67 70 22
67 71 21
67 72 2
68 17 10
68 43 1
68 120 17
68 131 17
69 39 12
69 43 18
69 91 15
70 4 15
70 42 7
70 52 30
71 18 25
71 96 5
72 47 25
72 95 5
72 124 22
73 53 6
73 71 3
73 103 7
73 104 25
73 138 4
74 57 16
74 106 22
74 136 6
74 147 1
75 44 45
76 7 6
76 37 12
76 98 20
76 128 7
77 0 15
77 57 17
77 59 4
77 68 16
78 93 38
78 138 14
79 32 46
79 56 6
80 12 11
80 100 1
80 132 18
81 50 13
81 128 32
82 12 4
82 76 1
82 91 15
82 98 7
82 128 6
82 161 19
83 11 23
83 19 22
84 89 34
84 150 11
85 70 25
85 165 5
86 67 1
86 78 13
86 124 2
86 126 4
86 149 32
87 107 34
87 150 18
88 38 19
88 47 2
88 0 2
88 102 9
88 116 9
88 136 11
89 40 1
89 54 7
89 79 3
89 135 34
90 5 10
90 38 3
90 48 39
91 101 26
91 116 15
91 140 11
92 19 5
92 32 6
92 44 3
92 0 5
92 121 9
92 160 24
93 1 8
93 16 12
93 43 2
93 47 13
93 54 5
93 161 12
94 5 17
94 41 34
94 93 1
95 39 33
95 101 4
95 119 8
96 7 19
96 72 26
97 17 22
97 43 2
97 100 13
97 124 7
97 145 8
98 28 21
98 139 24
99 9 42
99 162 10
100 58 3
100 89 4
100 91 22
100 93 4
100 162 12
101 6 30
101 110 12
101 145 10
102 62 2
102 82 17
102 124 5
102 131 21
103 63 30
103 78 15
104 108 10
104 130 20
105 1 5
105 51 12
105 61 7
105 98 4
105 100 4
105 121 4
105 132 9
106 8 9
106 29 19
106 122 9
106 156 8
107 75 35
107 132 8
107 154 9
108 40 29
108 41 3
108 154 13
109 33 32
109 147 11
109 157 9
110 27 45
110 87 7
111 1 11
111 25 19
112 38 4
112 49 24
112 130 8
112 163 9
113 114 25
113 164 27
114 17 13
114 119 32
115 56 4
115 79 22
115 120 18
115 152 1
116 8 36
116 60 7
116 62 2
117 5 12
117 26 13
117 105 7
117 113 1
117 154 19
118 106 4
118 108 26
119 21 19
119 97 33
120 74 19
120 90 11
120 103 15
121 73 12
121 83 30
121 152 3
122 29 10
122 50 16
122 90 13
122 95 13
123 55 21
123 141 31
124 4 9
124 30 7
124 152 7
124 162 29
125 24 15
125 102 11
125 154 4
126 5 6
126 31 6
126 84 4
126 89 7
126 97 7
127 56 3
127 74 26
127 123 7
127 148 9
128 11 5
128 129 40
129 77 51
129 150 1
130 12 8
130 62 11
130 87 12
130 99 11
130 139 3
131 33 3
131 46 5
131 60 10
131 93 2
131 129 4
131 160 21
133 36 17
133 59 17
133 72 9
133 113 9
134 34 9
134 102 12
134 110 9
135 55 24
135 66 4
135 86 17
136 51 9
136 73 32
136 151 3
136 156 1
137 58 12
137 87 18
137 99 11
137 100 4
138 47 5
138 57 19
138 136 28
139 76 38
139 93 7
140 16 4
140 22 3
140 62 6
140 104 5
140 129 1
140 131 2
140 0 3
140 149 10
140 150 11
141 4 19
141 48 4
141 114 20
141 116 2
142 0 18
142 10 26
142 112 1
143 113 11
143 119 3
143 152 8
143 155 5
143 164 18
144 11 4
144 153 25
144 159 1
144 166 15
145 10 22
145 124 16
145 125 7
146 76 6
146 84 24
147 13 2
147 69 17
147 84 15
147 135 11
148 113 31
148 134 14
149 18 14
149 19 12
149 68 10
149 79 6
149 86 3
150 15 13
150 35 18
150 60 12
150 138 3
150 140 6
151 22 1
151 99 9
151 144 36
151 0 6
152 87 5
152 0 24
153 12 3
153 64 6
153 72 4
153 95 27
153 116 5
154 13 12
154 106 14
154 120 10
154 144 9
155 12 16
155 56 11
155 118 25
156 2 16
156 3 22
156 111 7
157 30 7
157 138 17
157 148 28
159 1 3
159 43 7
159 61 35
159 129 7
160 54 2
160 61 3
160 78 15
160 138 14
160 149 2
160 156 9
161 115 28
161 155 24
162 11 13
162 103 9
162 116 8
162 151 22
163 121 31
163 134 3
163 146 11
165 14 36
165 29 4
165 125 12

