#
# Filename : /home/foohm/BAP/SOLVER/EXPT/database/d153/trans053.dat
# Date of creation : Sat Aug 22 04:18:59 1998
# Created using : /home/foohm/BAP/SOLVER/EXPT/bin/GenTrans
# Random seed = 6923542
# Algo = 1
# Traffic File : /home/foohm/BAP/SOLVER/EXPT/temp/traf.tmp
# Vessel File : /home/foohm/BAP/SOLVER/EXPT/database/d153/ves053.dat
#

_NUM_VES
363

_TRANS_MAT
0 49 2
0 67 15
0 90 9
0 151 9
0 195 4
0 240 27
0 307 8
0 312 16
0 326 14
1 137 21
1 202 9
2 266 15
2 321 15
3 227 12
3 265 3
3 315 5
3 351 10
4 202 10
4 306 20
5 89 27
5 144 18
6 110 18
6 172 12
7 85 20
7 113 8
7 208 17
8 61 28
8 90 15
8 284 2
9 40 16
9 68 23
9 349 6
10 126 23
10 128 10
10 201 12
11 9 7
11 10 1
11 100 28
11 168 16
12 6 26
12 70 23
12 103 3
13 135 12
13 205 16
13 291 17
14 46 29
14 194 16
15 182 13
15 246 32
16 10 6
16 40 21
16 62 11
16 103 3
16 265 4
17 16 35
17 37 10
18 238 15
18 309 37
19 84 19
19 202 26
19 291 7
20 27 20
20 97 4
20 361 21
21 51 17
21 56 19
21 296 13
21 334 3
22 23 3
22 50 12
22 292 16
22 349 21
23 112 25
23 327 16
23 361 4
24 28 6
24 153 11
24 205 10
24 244 11
24 301 7
25 65 38
25 362 7
26 23 3
26 289 1
26 322 41
27 68 7
27 211 15
27 310 30
28 88 18
28 109 6
28 315 28
29 282 26
29 287 1
29 359 18
30 19 36
30 107 16
31 175 16
31 325 29
32 169 16
32 289 6
32 303 23
33 18 2
33 83 26
33 218 3
33 323 11
33 343 3
34 234 16
34 256 16
34 343 13
35 0 3
35 164 6
35 220 43
36 148 4
36 159 9
36 194 9
36 338 23
37 127 30
37 162 18
37 346 4
38 174 27
38 242 7
38 332 18
39 14 21
39 310 9
40 213 17
40 234 5
40 264 30
41 35 10
41 228 6
41 325 23
41 330 12
41 340 1
42 40 11
42 77 12
42 151 20
42 172 4
42 334 5
43 149 3
43 303 29
43 329 4
43 360 9
44 6 4
44 11 19
44 180 4
44 353 18
45 38 6
45 137 16
45 199 17
45 205 6
46 79 10
