#
# Filename : /home/foohm/BAP/SOLVER/EXPT/database/d102/trans002.dat
# Date of creation : Sat Aug 22 04:18:01 1998
# Created using : /home/foohm/BAP/SOLVER/EXPT/bin/GenTrans
# Random seed = 6923542
# Algo = 1
# Traffic File : /home/foohm/BAP/SOLVER/EXPT/temp/traf.tmp
# Vessel File : /home/foohm/BAP/SOLVER/EXPT/database/d102/ves002.dat
#

_NUM_VES
97

_TRANS_MAT
0 9 13
0 32 11
0 58 5
0 78 7
0 96 16
1 3 5
1 7 19
1 15 2
1 23 12
1 42 7
2 9 6
2 53 39
3 9 26
3 29 19
3 40 7
4 2 12
4 64 2
4 82 31
5 2 6
5 41 31
5 46 9
5 51 6
6 8 8
6 32 8
6 34 20
6 58 3
6 79 10
6 96 3
7 5 9
7 27 5
7 40 23
7 69 3
7 82 5
8 47 24
8 78 28
9 1 8
9 4 10
9 20 13
9 33 1
9 46 8
9 52 5
10 57 32
10 93 3
10 95 10
11 33 18
11 93 34
12 5 2
12 20 9
12 28 33
12 78 1
13 12 8
13 45 18
13 48 2
13 68 1
13 73 23
14 20 8
14 35 26
14 47 7
14 58 2
14 67 2
15 1 7
15 28 6
15 66 21
15 94 11
16 39 6
16 67 9
16 71 32
16 78 5
17 42 8
17 44 44
18 43 6
18 68 15
18 80 21
18 89 10
19 1 12
19 18 5
19 85 4
19 89 9
20 26 18
20 37 12
21 1 13
21 18 2
21 43 4
21 51 1
21 61 11
21 69 9
21 88 12
22 4 4
22 7 26
22 55 15
23 25 1
23 31 16
23 85 25
23 93 3
24 32 22
24 65 6
24 68 2
24 74 1
24 82 1
24 95 20
25 55 7
25 60 24
25 95 14
26 13 45
27 3 8
27 75 37
28 52 40
28 79 12
29 11 45
30 0 3
30 32 4
30 36 4
30 79 19
31 26 6
31 35 24
32 0 21
32 23 23
32 61 1
33 21 3
33 28 13
33 61 32
33 79 4
34 10 22
34 88 23
35 24 9
35 39 13
35 68 30
36 19 27
36 59 18
37 36 2
37 47 21
37 51 7
38 36 16
38 39 10
38 56 10
38 64 16
39 51 10
39 66 12
39 84 23
40 25 1
40 26 8
40 48 8
40 50 1
40 59 12
41 81 29
41 94 16
42 43 4
42 45 21
42 67 20
43 4 11
43 86 41
44 12 19
44 22 4
44 23 1
44 48 13
44 68 4
44 86 4
45 8 24
45 30 27
45 35 1
46 4 2
46 56 20
46 70 30
47 2 4
47 25 16
47 64 12
47 71 20
48 21 2
48 31 3
48 60 5
48 69 35
49 0 8
49 23 9
49 51 4
49 55 9
50 0 12
50 76 40
51 26 13
51 38 12
51 49 3
51 54 10
51 81 14
52 29 22
52 77 23
53 21 39
53 83 6
54 11 7
54 36 17
54 44 1
54 59 4
54 78 11
54 80 4
54 95 1
55 4 3
55 53 6
55 62 2
55 80 20
55 85 16
55 93 5
56 43 18
56 74 17
56 84 6
56 89 11
57 38 30
57 55 18
57 81 2
57 83 2
58 62 23
58 77 22
59 38 7
59 58 17
59 67 21
60 6 19
60 0 16
60 88 10
61 18 16
61 36 6
61 55 1
61 58 1
61 64 6
61 82 15
62 3 31
62 38 3
62 73 3
62 91 15
63 17 26
63 73 19
64 10 9
64 16 14
64 21 8
64 45 13
64 75 8
65 56 16
65 74 1
65 83 26
65 90 2
66 14 23
66 48 22
67 62 27
67 87 25
68 13 5
68 31 11
68 49 2
68 63 31
68 76 3
69 39 16
69 65 20
69 74 16
70 17 3
70 50 6
70 59 11
70 74 10
71 1 5
71 24 32
71 37 1
71 72 14
72 6 33
72 87 19
73 33 19
73 96 26
74 14 17
74 42 18
74 76 9
74 87 1
75 15 43
75 66 9
76 19 3
76 50 38
76 51 11
77 10 13
77 34 25
77 50 7
78 13 2
78 41 14
78 43 1
78 54 35
79 46 13
79 90 32
80 27 40
80 69 5
81 25 27
81 90 18
82 37 3
82 42 8
82 63 14
82 72 27
83 4 15
83 16 4
83 35 1
83 94 25
84 16 34
84 24 11
85 3 8
85 12 18
85 65 19
86 0 11
86 8 20
86 33 14
87 43 19
87 55 2
87 58 17
87 95 7
88 10 1
88 14 5
88 18 29
88 66 3
88 75 7
89 37 14
89 42 4
89 61 1
89 83 11
90 5 41
90 72 11
91 22 36
91 64 16
92 2 23
92 22 5
92 29 4
92 57 13
93 56 2
93 84 16
93 91 27
94 46 22
94 49 16
94 56 4
94 91 10
95 57 7
95 92 45
96 17 23
96 49 9
96 51 13

