#
# Filename : /home/foohm/BAP/SOLVER/EXPT/database/d172/trans072.dat
# Date of creation : Sat Aug 22 04:19:26 1998
# Created using : /home/foohm/BAP/SOLVER/EXPT/bin/GenTrans
# Random seed = 6923542
# Algo = 1
# Traffic File : /home/foohm/BAP/SOLVER/EXPT/temp/traf.tmp
# Vessel File : /home/foohm/BAP/SOLVER/EXPT/database/d172/ves072.dat
#

_NUM_VES
363

_TRANS_MAT
0 7 16
0 22 26
0 52 1
0 77 6
0 185 25
0 255 5
0 267 12
0 322 6
1 118 2
1 147 6
1 235 22
2 38 27
2 114 8
2 305 10
3 8 13
3 210 7
3 312 21
3 322 4
4 22 5
4 190 27
4 299 13
5 3 32
5 124 13
6 112 28
6 114 17
7 187 10
7 339 35
8 213 4
8 266 34
8 288 7
9 57 1
9 118 3
9 193 3
9 230 11
9 234 11
9 267 6
9 335 10
10 23 23
10 129 22
11 222 34
11 233 14
11 241 4
12 145 18
12 319 34
13 110 15
13 125 9
13 296 21
14 135 38
14 155 5
14 295 2
15 80 22
15 91 3
15 182 22
15 278 5
16 254 1
16 315 44
17 102 27
17 155 18
18 125 12
18 355 6
18 357 34
19 202 36
19 280 9
20 125 6
20 228 11
20 258 28
21 167 30
21 225 11
21 228 4
22 52 16
22 195 22
22 267 1
22 290 13
23 93 2
23 189 43
24 160 17
24 176 1
24 177 12
25 101 24
25 344 18
25 354 10
26 14 8
26 214 30
26 273 7
27 169 14
27 175 12
27 309 26
28 108 7
28 181 11
28 215 7
28 229 12
28 246 8
29 9 4
29 13 1
29 87 12
29 186 28
30 67 13
30 71 7
30 99 2
30 242 6
30 331 24
31 27 26
31 93 15
31 173 4
32 212 44
32 352 1
33 185 15
33 263 30
34 63 25
34 134 19
34 223 1
35 249 16
35 326 29
36 57 2
36 84 32
36 362 11
37 32 8
37 59 19
37 329 13
37 334 12
38 113 9
38 146 36
39 0 12
39 259 18
40 74 21
40 90 3
40 102 10
40 271 18
41 201 4
41 209 9
41 281 21
41 295 1
41 324 17
42 53 30
42 71 6
42 319 10
42 336 6
43 84 16
43 267 23
43 274 6
44 11 31
44 215 10
44 324 11
45 117 30
45 276 6
45 307 8
45 315 1
46 313 17
46 338 28
47 32 24
47 94 6
47 118 8
47 230 8
47 292 2
47 358 4
48 52 16
48 94 8
48 172 1
48 227 20
49 25 51
49 187 1
50 221 19
50 340 8
50 360 25
51 41 13
51 112 2
51 160 3
51 186 5
51 261 29
52 119 28
52 275 5
52 293 9
52 323 10
53 34 27
53 77 3
54 14 17
54 126 8
54 208 17
54 245 3
55 138 18
55 194 23
55 354 4
56 40 15
56 181 11
56 189 2
56 258 17
56 282 7
57 103 24
57 195 21
58 38 3
58 88 7
58 140 6
58 220 31
58 272 5
59 206 8
59 211 18
59 218 26
60 1 30
60 335 22
61 64 6
61 213 24
62 340 43
62 341 9
63 57 19
63 230 26
64 43 4
64 46 4
