#
# Filename : /home/foohm/BAP/SOLVER/EXPT/temp_ves.tmp
# Date of creation : Sat Aug 22 04:19:59 1998
# Created using : BAP System Version 1.0
# Parameters : NIL
# Input File : ves-new.dat
#

_NUM_VES 
293

_WINDOW
84

_TRGT_ABD 
0

_REAL_ABD
0.685611

# Vessel Data 
# <vessel id> <class> <length> <width> <draft> 

_VESSEL
0 5 Port Null 0 0 0
1 1 ves2 voy2 136 0 0
2 1 ves3 voy3 139 0 0
3 0 ves4 voy4 75 0 0
4 0 ves5 voy5 72 0 0
5 0 ves6 voy6 77 0 0
6 0 ves7 voy7 63 0 0
7 0 ves8 voy8 76 0 0
8 0 ves9 voy9 67 0 0
9 0 ves10 voy10 70 0 0
10 0 ves11 voy11 77 0 0
11 0 ves12 voy12 65 0 0
12 0 ves13 voy13 75 0 0
13 0 ves14 voy14 65 0 0
14 0 ves15 voy15 70 0 0
15 0 ves16 voy16 74 0 0
16 1 ves17 voy17 149 0 0
17 0 ves18 voy18 66 0 0
18 0 ves19 voy19 66 0 0
19 0 ves20 voy20 74 0 0
20 0 ves21 voy21 72 0 0
21 1 ves22 voy22 143 0 0
22 0 ves23 voy23 66 0 0
23 0 ves24 voy24 73 0 0
24 0 ves25 voy25 64 0 0
25 1 ves26 voy26 135 0 0
26 0 ves27 voy27 75 0 0
27 0 ves28 voy28 74 0 0
28 0 ves29 voy29 73 0 0
29 1 ves30 voy30 144 0 0
30 0 ves31 voy31 68 0 0
31 0 ves32 voy32 74 0 0
32 0 ves33 voy33 75 0 0
33 0 ves34 voy34 67 0 0
34 1 ves35 voy35 144 0 0
35 0 ves36 voy36 65 0 0
36 1 ves37 voy37 151 0 0
37 0 ves38 voy38 70 0 0
38 1 ves39 voy39 145 0 0
39 0 ves40 voy40 77 0 0
40 0 ves41 voy41 66 0 0
41 1 ves42 voy42 157 0 0
42 0 ves43 voy43 74 0 0
43 0 ves44 voy44 77 0 0
44 1 ves45 voy45 160 0 0
45 0 ves46 voy46 64 0 0
46 0 ves47 voy47 66 0 0
47 0 ves48 voy48 77 0 0
48 0 ves49 voy49 74 0 0
49 1 ves50 voy50 153 0 0
50 1 ves51 voy51 139 0 0
51 1 ves52 voy52 152 0 0
52 0 ves53 voy53 63 0 0
53 0 ves54 voy54 67 0 0
54 1 ves55 voy55 146 0 0
55 0 ves56 voy56 75 0 0
56 0 ves57 voy57 71 0 0
57 1 ves58 voy58 142 0 0
58 1 ves59 voy59 138 0 0
59 1 ves60 voy60 136 0 0
60 0 ves61 voy61 68 0 0
61 1 ves62 voy62 157 0 0
62 0 ves63 voy63 67 0 0
63 0 ves64 voy64 72 0 0
64 1 ves65 voy65 139 0 0
65 1 ves66 voy66 152 0 0
66 0 ves67 voy67 69 0 0
67 0 ves68 voy68 74 0 0
68 0 ves69 voy69 77 0 0
69 0 ves70 voy70 69 0 0
70 0 ves71 voy71 64 0 0
71 0 ves72 voy72 65 0 0
72 0 ves73 voy73 63 0 0
73 0 ves74 voy74 64 0 0
74 0 ves75 voy75 75 0 0
75 1 ves76 voy76 162 0 0
76 0 ves77 voy77 75 0 0
77 0 ves78 voy78 76 0 0
78 0 ves79 voy79 75 0 0
79 1 ves80 voy80 161 0 0
80 1 ves81 voy81 155 0 0
81 0 ves82 voy82 64 0 0
82 1 ves83 voy83 159 0 0
83 0 ves84 voy84 76 0 0
84 0 ves85 voy85 76 0 0
85 0 ves86 voy86 73 0 0
86 0 ves87 voy87 71 0 0
87 0 ves88 voy88 66 0 0
88 0 ves89 voy89 64 0 0
89 1 ves90 voy90 138 0 0
90 0 ves91 voy91 71 0 0
91 1 ves92 voy92 142 0 0
92 0 ves93 voy93 68 0 0
93 1 ves94 voy94 140 0 0
94 1 ves95 voy95 149 0 0
95 0 ves96 voy96 70 0 0
96 1 ves97 voy97 163 0 0
97 0 ves98 voy98 74 0 0
98 0 ves99 voy99 68 0 0
99 0 ves100 voy100 72 0 0
100 1 ves101 voy101 144 0 0
101 0 ves102 voy102 66 0 0
102 0 ves103 voy103 65 0 0
103 0 ves104 voy104 69 0 0
104 0 ves105 voy105 67 0 0
105 0 ves106 voy106 75 0 0
106 0 ves107 voy107 73 0 0
107 0 ves108 voy108 65 0 0
108 0 ves109 voy109 77 0 0
109 0 ves110 voy110 64 0 0
110 0 ves111 voy111 64 0 0
111 1 ves112 voy112 137 0 0
112 0 ves113 voy113 63 0 0
113 0 ves114 voy114 69 0 0
114 1 ves115 voy115 143 0 0
115 0 ves116 voy116 69 0 0
116 0 ves117 voy117 64 0 0
117 1 ves118 voy118 151 0 0
118 0 ves119 voy119 71 0 0
119 0 ves120 voy120 71 0 0
120 1 ves121 voy121 138 0 0
121 0 ves122 voy122 73 0 0
122 0 ves123 voy123 71 0 0
123 1 ves124 voy124 163 0 0
124 1 ves125 voy125 142 0 0
125 0 ves126 voy126 64 0 0
126 0 ves127 voy127 72 0 0
127 1 ves128 voy128 146 0 0
128 1 ves129 voy129 147 0 0
129 0 ves130 voy130 74 0 0
130 0 ves131 voy131 76 0 0
131 0 ves132 voy132 77 0 0
132 0 ves133 voy133 72 0 0
133 1 ves134 voy134 151 0 0
134 0 ves135 voy135 68 0 0
135 0 ves136 voy136 65 0 0
136 0 ves137 voy137 71 0 0
137 0 ves138 voy138 74 0 0
138 0 ves139 voy139 77 0 0
139 0 ves140 voy140 74 0 0
140 1 ves141 voy141 153 0 0
141 1 ves142 voy142 162 0 0
142 1 ves143 voy143 141 0 0
143 0 ves144 voy144 75 0 0
144 0 ves145 voy145 74 0 0
145 1 ves146 voy146 145 0 0
146 0 ves147 voy147 64 0 0
147 1 ves2 voy2 140 0 0
148 1 ves3 voy3 145 0 0
149 0 ves4 voy4 72 0 0
150 0 ves5 voy5 75 0 0
151 0 ves6 voy6 75 0 0
152 0 ves7 voy7 75 0 0
153 0 ves8 voy8 64 0 0
154 0 ves9 voy9 69 0 0
155 0 ves10 voy10 70 0 0
156 0 ves11 voy11 73 0 0
157 0 ves12 voy12 65 0 0
158 0 ves13 voy13 63 0 0
159 0 ves14 voy14 69 0 0
160 0 ves15 voy15 71 0 0
161 0 ves16 voy16 66 0 0
