#
# Filename : /home/foohm/BAP/SOLVER/EXPT/database/d165/trans065.dat
# Date of creation : Sat Aug 22 04:19:16 1998
# Created using : /home/foohm/BAP/SOLVER/EXPT/bin/GenTrans
# Random seed = 6923542
# Algo = 1
# Traffic File : /home/foohm/BAP/SOLVER/EXPT/temp/traf.tmp
# Vessel File : /home/foohm/BAP/SOLVER/EXPT/database/d165/ves065.dat
#

_NUM_VES
241

_TRANS_MAT
0 29 6
0 48 9
0 70 20
0 91 6
0 116 12
0 166 3
0 167 20
0 193 17
0 210 9
0 224 2
1 28 26
1 200 4
2 14 6
2 20 1
2 75 1
2 144 12
2 163 2
2 206 10
2 230 13
3 83 52
4 35 16
4 42 5
4 136 16
4 167 8
5 56 35
5 67 10
6 29 25
6 240 27
7 28 19
7 68 21
7 203 4
7 216 1
8 85 14
8 100 9
8 195 6
8 219 16
9 60 5
9 73 1
9 165 24
10 133 18
10 185 8
10 193 12
10 210 7
11 17 1
11 137 14
11 181 15
12 33 5
12 84 16
12 111 17
12 184 14
13 166 20
13 192 23
13 206 1
13 228 8
14 93 26
14 142 26
15 103 33
15 191 5
15 209 7
16 24 27
16 71 4
16 143 21
17 40 6
17 48 5
17 50 8
17 86 8
17 139 4
17 145 14
17 188 5
17 239 2
18 71 8
18 78 3
18 135 19
19 22 16
19 154 30
19 178 1
19 217 5
20 8 30
20 17 1
20 107 5
20 195 16
21 16 5
21 18 30
21 232 17
22 38 13
22 69 29
22 160 3
23 80 11
23 168 11
23 194 1
23 202 29
24 140 27
24 160 1
24 215 2
25 38 14
25 49 16
26 47 17
26 80 13
27 55 22
27 130 6
27 144 15
27 187 9
28 45 5
28 53 9
28 149 4
28 226 27
29 32 41
29 192 11
30 126 45
30 237 7
31 48 17
31 68 8
31 115 27
32 58 19
32 76 26
33 71 18
33 77 11
33 225 16
34 30 28
34 235 2
35 25 18
35 33 32
35 52 2
36 96 15
36 173 28
36 237 2
37 106 19
37 194 10
37 238 23
38 2 9
38 11 12
38 88 8
38 236 23
39 91 35
39 146 10
40 21 19
40 48 3
40 216 4
40 233 4
41 102 4
41 122 7
41 169 5
41 184 12
41 205 2
42 52 22
42 104 23
43 117 12
43 124 33
44 47 23
44 75 1
44 152 21
45 79 6
45 113 17
45 225 29
46 1 14
46 7 4
46 62 1
46 117 33
47 0 31
47 197 14
48 66 27
48 138 18
49 1 15
49 41 30
49 164 7
50 48 6
50 135 3
50 179 8
50 192 1
50 230 27
51 100 4
51 112 45
51 127 3
52 90 26
52 133 3
52 223 5
52 234 2
52 238 16
53 128 28
53 199 24
54 24 3
54 26 14
54 119 30
54 228 5
55 46 44
55 135 8
56 6 5
56 55 21
56 69 3
56 86 8
56 126 7
56 169 1
57 112 5
57 190 3
57 214 22
58 76 11
58 148 1
58 149 18
58 194 9
58 215 11
58 240 2
59 10 18
59 11 6
59 45 4
59 116 17
60 137 16
60 174 25
60 239 4
61 9 10
61 205 28
61 207 14
62 191 18
62 227 27
63 20 13
63 121 13
63 220 17
63 235 2
64 55 1
64 58 20
64 118 6
64 173 3
65 36 34
65 130 18
66 0 6
