#
# Filename : /home/foohm/BAP/SOLVER/EXPT/database/d195/trans095.dat
# Date of creation : Sat Aug 22 04:19:54 1998
# Created using : /home/foohm/BAP/SOLVER/EXPT/bin/GenTrans
# Random seed = 5885711
# Algo = 1
# Traffic File : /home/foohm/BAP/SOLVER/EXPT/temp/traf.tmp
# Vessel File : /home/foohm/BAP/SOLVER/EXPT/database/d195/ves095.dat
#

_NUM_VES
251

_TRANS_MAT
0 33 8
0 43 4
0 52 3
0 71 5
0 73 36
0 108 8
0 139 8
0 162 4
0 174 19
0 203 2
0 208 3
0 213 4
1 22 4
1 113 10
1 220 6
1 221 25
2 0 18
2 230 27
3 74 28
3 84 5
3 108 1
3 123 5
3 164 6
4 35 11
4 222 30
4 230 4
5 163 28
5 182 17
6 4 18
6 178 27
7 62 3
7 68 23
7 118 3
7 241 16
8 52 3
8 98 22
8 121 9
8 155 18
9 63 49
9 121 3
10 6 24
10 197 3
10 219 18
11 25 36
11 238 16
12 37 13
12 60 34
12 102 5
13 157 6
13 176 9
13 186 26
13 223 4
14 48 10
14 145 3
14 163 6
14 186 26
15 48 17
15 124 13
15 187 22
16 104 32
16 111 8
16 119 8
16 250 4
17 58 26
17 220 19
18 64 12
18 87 14
18 97 2
18 100 11
18 124 5
18 194 1
19 60 3
19 152 24
19 189 22
19 237 3
20 42 12
20 122 33
22 116 4
22 123 15
22 142 33
23 31 8
23 121 2
23 127 18
23 179 8
23 226 16
24 0 19
24 62 7
24 79 8
24 117 11
25 143 30
25 197 15
26 213 14
26 240 38
27 153 11
27 164 1
27 172 21
27 204 12
28 34 11
28 211 41
29 13 2
29 33 2
29 83 25
29 134 7
29 164 2
29 170 3
29 201 11
30 0 4
30 9 7
30 29 9
30 32 25
31 70 1
31 75 15
31 151 18
31 181 7
31 217 11
32 10 36
32 66 2
32 88 8
32 206 1
32 218 5
33 59 9
33 124 1
33 146 26
33 168 5
33 177 11
34 94 8
34 227 37
35 62 11
35 178 4
35 201 17
35 206 1
35 233 12
36 210 27
36 229 25
37 84 21
37 211 1
37 250 8
38 7 2
38 92 26
38 129 24
39 0 8
39 157 15
39 158 22
40 8 39
40 84 6
41 206 12
41 233 33
42 95 2
42 103 44
42 204 3
42 212 3
43 23 4
43 28 12
43 160 24
43 197 2
43 242 3
44 12 2
44 29 1
44 84 11
44 199 9
44 203 22
45 3 9
45 5 9
45 127 12
46 5 21
46 49 1
46 113 16
46 169 9
46 182 1
46 185 4
47 14 15
47 27 25
47 85 1
47 195 11
48 4 5
48 34 9
48 91 8
48 97 11
48 193 12
49 83 8
49 90 11
49 187 23
49 209 3
50 5 15
50 27 10
50 166 5
51 15 13
51 36 13
51 214 26
52 33 12
52 44 27
52 246 6
53 62 3
53 135 26
53 165 2
53 171 18
53 241 3
54 42 12
54 91 17
54 111 16
55 32 13
55 65 14
55 232 18
56 134 18
56 136 24
56 179 3
57 50 1
57 90 9
57 106 2
57 228 40
58 88 10
58 138 32
58 159 10
59 145 15
59 183 27
59 227 3
60 7 43
60 67 9
61 72 21
61 196 9
62 48 2
62 190 5
62 215 45
63 46 10
63 81 30
63 174 1
63 176 11
64 0 18
64 54 15
64 65 14
64 102 3
64 246 2
65 60 15
65 80 2
65 92 13
65 181 1
65 189 4
65 201 17
66 10 9
66 86 1
66 146 1
66 245 19
67 55 12
67 139 15
67 169 22
67 171 3
68 140 3
68 151 1
68 162 16
68 210 15
68 247 10
69 77 11
69 117 3
69 161 23
69 235 8
70 23 15
70 47 6
70 69 11
70 134 18
70 216 2
71 111 16
71 165 9
71 189 10
71 211 10
72 1 10
72 194 31
72 239 4
73 20 45
73 68 7
74 39 18
74 61 12
74 170 5
74 199 1
74 238 16
75 193 7
75 219 5
75 235 40
76 105 12
76 209 33
77 13 9
77 43 2
77 52 11
77 199 2
77 208 21
78 114 15
78 204 30
79 25 9
79 54 6
79 114 20
79 183 1
79 220 9
80 30 17
80 102 14
80 128 1
80 207 13
81 26 10
81 107 9
81 157 11
82 95 10
82 160 7
82 180 28
83 56 8
83 104 16
83 115 16
83 189 12
84 80 18
84 234 27
85 53 10
85 71 8
85 177 34
86 35 27
86 73 13
86 130 5
87 56 5
87 88 3
87 97 4
87 131 7
87 182 8
87 212 3
88 96 9
88 190 1
88 231 14
88 243 21
89 125 23
89 127 22
90 9 9
90 205 36
91 116 8
91 120 15
91 164 6
91 205 16
92 80 15
92 87 11
92 173 19
93 31 3
93 83 10
93 203 6
93 225 2
93 241 24
94 26 8
94 77 9
94 115 5
94 148 30
95 94 23
95 134 9
95 223 13
96 132 33
96 195 19
97 15 3
97 22 11
97 226 16
98 83 2
98 128 13
98 135 26
98 136 4
99 0 3
99 117 31
99 165 18
100 29 36
100 213 9
101 68 12
101 95 5
101 217 13
102 38 9
102 71 24
102 93 12
103 67 30
103 76 2
103 87 1
103 232 12
104 36 5
104 91 4
104 126 21
104 130 2
104 150 7
104 168 6
104 223 7
105 18 14
105 121 12
105 200 11
105 203 15
106 23 6
106 29 6
106 218 18
107 36 20
107 118 7
107 142 9
107 236 9
108 9 9
108 71 3
108 176 25
108 213 8
109 1 35
109 183 17
110 18 16
110 82 1
110 144 22
110 216 13
111 128 7
111 212 36
111 213 2
112 23 21
112 100 14
112 155 17
113 14 14
113 43 3
113 109 14
113 110 3
113 144 2
113 198 16
114 85 16
114 159 9
114 221 27
115 138 10
115 152 27
115 191 8
116 6 15
116 12 9
116 37 8
116 147 12
116 202 8
117 108 7
117 247 38
118 13 8
118 22 7
118 33 5
118 94 9
118 131 8
118 246 15
119 12 12
119 100 1
119 136 3
119 162 12
119 202 2
120 130 36
120 131 3
120 216 13
121 28 25
121 42 4
121 229 16
122 128 6
122 149 20
122 244 19
123 51 45
123 75 2
123 240 5
124 83 7
124 91 16
124 179 20
124 208 2
125 155 10
125 238 20
126 34 2
126 47 38
126 108 10
126 182 2
127 133 16
127 180 2
127 206 18
127 214 16
128 46 42
128 106 3
129 32 14
129 184 21
129 196 17
130 71 5
130 101 30
130 191 2
130 244 15
131 4 21
131 82 18
131 113 3
131 182 10
132 160 6
132 166 27
132 170 10
132 212 2
133 0 18
133 145 34
134 55 9
134 161 9
134 200 34
135 131 11
135 231 16
135 237 25
136 190 39
136 196 6
137 122 12
137 248 33
138 147 33
138 165 13
138 167 6
139 2 20
139 36 3
139 62 2
139 93 5
139 107 12
139 149 10
140 88 24
140 138 2
140 173 11
140 212 8
141 97 2
141 131 5
141 139 12
141 208 11
142 54 5
142 61 18
142 119 22
143 17 21
143 213 8
143 226 1
144 28 15
144 116 3
144 139 1
144 152 1
144 156 12
144 236 13
145 188 30
145 250 22
146 12 2
146 132 12
146 198 29
146 223 2
147 15 2
147 79 1
147 133 2
147 171 24
147 188 15
147 208 1
148 51 7
148 112 19
148 247 4
149 102 21
149 164 9
150 53 14
150 174 21
150 185 10
151 126 12
151 128 18
152 19 17
152 154 33
152 173 2
153 49 19
153 102 2
153 184 24
154 16 45
154 35 7
155 6 6
155 63 3
155 74 13
155 84 2
155 107 21
156 106 25
156 196 20
157 112 7
157 202 40
157 239 5
158 3 7
158 41 45
159 66 13
159 100 1
159 133 12
159 141 17
159 241 9
160 33 14
160 66 3
160 99 28
161 31 14
161 77 17
161 146 14
162 23 2
162 103 1
162 126 8
162 181 24
162 182 7
162 189 3
163 153 34
163 156 18
164 17 24
164 75 9
164 151 1
164 173 13
164 178 5
165 16 7
165 120 14
165 159 31
166 57 13
166 85 18
166 105 3
166 229 11
167 8 13
167 66 12
167 157 20
168 54 19
168 159 2
168 174 9
169 56 32
169 69 10
169 94 1
169 191 9
170 11 41
170 139 11
171 24 16
171 89 1
171 113 21
171 125 7
172 57 39
172 220 11
172 227 2
173 2 3
173 82 4
173 140 12
173 194 4
173 199 1
173 207 21
174 172 30
174 231 22
175 72 18
175 116 27
176 9 27
176 78 16
176 113 2
177 12 2
177 49 2
177 199 31
177 239 10
178 39 3
178 80 5
178 99 24
178 167 2
178 243 11
179 107 3
179 144 7
179 154 11
179 206 20
179 244 11
180 33 6
180 42 11
180 126 11
180 214 2
181 86 44
181 109 8
182 43 35
182 78 9
182 95 4
