#
# Filename : /home/foohm/BAP/SOLVER/EXPT/database/d103/trans003.dat
# Date of creation : Sat Aug 22 04:18:02 1998
# Created using : /home/foohm/BAP/SOLVER/EXPT/bin/GenTrans
# Random seed = 6923542
# Algo = 1
# Traffic File : /home/foohm/BAP/SOLVER/EXPT/temp/traf.tmp
# Vessel File : /home/foohm/BAP/SOLVER/EXPT/database/d103/ves003.dat
#

_NUM_VES
97

_TRANS_MAT
0 1 18
0 4 1
0 7 18
0 27 2
0 29 12
0 41 1
0 72 24
0 86 28
1 59 22
1 60 23
2 13 16
2 29 11
2 32 2
2 42 23
3 1 24
3 8 6
4 0 6
4 21 27
4 44 1
4 55 10
4 64 1
5 64 12
5 82 33
6 0 24
6 32 7
6 91 14
7 8 2
7 11 9
7 52 26
7 81 8
8 2 35
8 60 17
9 29 17
9 46 5
9 60 5
9 65 18
10 3 8
10 19 13
10 39 22
10 90 9
11 26 9
11 31 28
11 48 15
12 8 16
12 14 4
12 15 23
12 71 2
13 12 18
13 71 27
14 11 8
14 19 19
14 69 25
15 17 3
15 45 30
15 48 17
15 86 2
16 51 7
16 92 45
17 50 4
17 95 41
18 5 12
18 32 14
18 72 10
18 81 6
18 86 3
19 15 11
19 68 2
19 78 39
20 4 3
20 46 4
20 61 16
20 84 7
21 73 16
21 75 36
22 63 11
22 80 15
22 91 6
22 94 20
23 5 22
23 31 8
24 3 21
24 27 31
25 0 15
25 10 10
25 18 11
25 56 16
26 31 9
26 39 15
26 55 17
26 61 4
27 4 18
27 26 9
27 61 5
27 79 13
28 20 4
28 29 11
28 41 15
29 40 14
29 59 8
29 71 5
29 83 25
30 8 13
30 81 32
31 20 1
31 67 32
31 90 19
32 21 17
32 41 13
33 11 11
33 25 2
33 36 3
33 40 31
33 62 5
34 77 3
34 84 12
34 88 30
35 28 10
35 57 19
35 91 16
36 20 6
36 35 29
36 74 17
37 41 10
37 46 4
37 52 12
37 61 4
38 5 11
38 26 4
38 34 5
38 84 21
38 94 4
39 6 2
39 64 10
39 79 9
39 83 18
39 87 6
40 36 26
40 94 19
41 25 30
41 61 14
41 88 8
42 10 42
42 36 7
42 84 3
43 36 16
43 70 6
43 76 30
45 41 12
45 43 30
45 85 4
45 87 6
46 26 1
46 39 8
46 44 33
46 54 4
46 72 4
46 82 2
47 52 14
47 66 9
48 11 10
48 33 17
48 67 10
48 68 6
48 84 2
49 6 19
49 87 33
50 28 20
50 47 22
50 82 10
51 50 23
51 67 7
52 18 33
52 63 19
53 65 21
53 72 7
53 80 17
54 21 8
54 60 7
54 66 37
55 4 11
55 9 34
56 12 2
56 13 12
56 26 3
56 32 2
56 33 4
56 81 6
56 89 1
57 11 10
57 44 12
57 89 8
58 2 17
58 64 22
58 65 6
59 12 25
59 31 7
59 58 13
60 37 19
60 68 3
60 93 30
61 43 9
61 74 25
61 95 11
62 26 4
62 37 2
62 53 33
62 74 6
63 4 1
63 77 44
64 16 26
64 20 19
65 22 6
65 38 38
65 75 1
66 8 3
66 15 18
66 49 25
66 83 6
67 11 4
67 14 48
69 34 12
69 44 1
69 73 14
69 74 4
69 89 5
69 91 16
70 22 6
70 30 25
70 69 14
71 55 18
71 68 34
72 3 1
72 50 13
72 89 31
73 48 13
73 90 17
74 25 4
74 32 5
74 79 4
74 80 7
74 85 14
74 86 12
75 23 30
75 59 15
76 44 5
76 79 18
76 90 7
77 16 16
77 38 5
77 45 22
77 46 1
77 0 5
77 78 3
78 43 13
78 56 14
78 69 7
78 71 18
79 24 13
79 58 32
80 46 38
80 61 1
80 66 6
81 0 12
81 22 40
82 49 15
82 51 18
82 57 11
82 61 1
83 4 4
83 54 48
84 50 12
84 78 10
84 85 23
85 9 11
85 25 2
85 33 9
85 69 6
85 0 1
85 88 7
85 94 9
86 24 23
86 25 10
86 53 12
87 30 20
87 33 22
87 83 3
88 13 17
88 34 28
89 24 16
89 63 15
89 75 8
89 80 6
90 0 2
90 8 12
90 18 1
90 35 2
90 38 2
90 47 30
90 67 3
91 16 10
91 17 42
92 0 23
92 35 14
92 51 5
92 85 3
93 42 29
93 79 1
94 25 4
94 37 9
94 70 39
95 49 12
95 62 40

