#
# Filename : /home/foohm/BAP/SOLVER/EXPT/database/d144/trans044.dat
# Date of creation : Sat Aug 22 04:18:47 1998
# Created using : /home/foohm/BAP/SOLVER/EXPT/bin/GenTrans
# Random seed = 6923542
# Algo = 1
# Traffic File : /home/foohm/BAP/SOLVER/EXPT/temp/traf.tmp
# Vessel File : /home/foohm/BAP/SOLVER/EXPT/database/d144/ves044.dat
#

_NUM_VES
241

_TRANS_MAT
0 58 39
0 70 29
0 87 9
0 108 5
0 110 8
0 206 14
1 11 22
1 88 4
1 134 15
1 223 4
2 76 13
2 89 7
2 117 18
2 162 7
3 25 1
3 75 51
4 90 7
4 168 31
4 225 7
5 66 24
5 183 6
6 8 15
6 139 15
6 208 22
7 22 3
7 104 37
7 117 5
8 60 26
8 89 10
8 99 11
8 144 5
9 142 11
9 176 41
10 1 11
10 193 31
10 240 10
11 45 3
11 153 22
11 182 27
12 28 34
12 97 16
12 152 2
13 193 6
13 201 24
14 106 14
14 107 31
15 147 20
15 187 32
16 60 4
16 140 17
16 166 7
16 183 17
17 19 19
17 20 3
17 122 24
17 205 4
17 227 2
18 82 30
18 234 15
19 144 8
19 197 37
20 31 12
20 59 1
20 223 28
20 236 11
21 75 1
21 77 32
21 93 15
21 146 3
21 226 1
22 11 19
22 69 16
22 217 17
23 52 18
23 203 27
24 52 23
24 70 3
24 151 26
25 6 6
25 40 6
25 131 8
25 186 25
26 57 1
26 79 6
26 109 20
26 178 1
26 181 24
27 94 2
27 142 26
27 198 2
28 132 18
28 143 29
28 148 5
29 7 14
29 111 31
30 38 5
30 107 14
30 114 15
30 148 18
31 3 16
31 12 10
31 51 6
31 92 13
32 5 8
32 9 7
32 26 1
32 46 21
32 226 8
33 7 10
33 108 17
33 164 2
33 179 1
34 103 13
34 199 32
35 72 13
35 118 7
35 185 32
36 1 3
36 56 10
36 57 2
36 63 18
36 170 19
37 8 20
37 44 9
37 103 15
37 135 4
37 176 4
38 52 8
38 235 44
39 119 10
39 165 8
39 230 27
40 15 8
40 37 19
40 202 18
41 66 10
41 159 1
41 204 34
42 123 27
42 212 25
43 91 18
43 209 27
