#
# Filename : /home/foohm/BAP/SOLVER/EXPT/temp_ves.tmp
# Date of creation : Sat Aug 22 04:19:46 1998
# Created using : BAP System Version 1.0
# Parameters : NIL
# Input File : ves-new.dat
#

_NUM_VES 
209

_WINDOW
84

_TRGT_ABD 
0

_REAL_ABD
0.49648

# Vessel Data 
# <vessel id> <class> <length> <width> <draft> 

_VESSEL
0 5 Port Null 0 0 0
1 1 ves2 voy2 138 0 0
2 1 ves3 voy3 164 0 0
3 0 ves4 voy4 74 0 0
4 0 ves5 voy5 67 0 0
5 0 ves6 voy6 63 0 0
6 0 ves7 voy7 70 0 0
7 0 ves8 voy8 72 0 0
8 0 ves9 voy9 70 0 0
9 0 ves10 voy10 73 0 0
10 0 ves11 voy11 68 0 0
11 0 ves12 voy12 66 0 0
12 0 ves13 voy13 65 0 0
13 0 ves14 voy14 72 0 0
14 0 ves15 voy15 75 0 0
15 0 ves16 voy16 65 0 0
16 1 ves17 voy17 163 0 0
17 0 ves18 voy18 66 0 0
18 0 ves19 voy19 69 0 0
19 0 ves20 voy20 70 0 0
20 0 ves21 voy21 66 0 0
21 1 ves22 voy22 137 0 0
22 0 ves23 voy23 72 0 0
23 0 ves24 voy24 68 0 0
24 0 ves25 voy25 68 0 0
25 1 ves26 voy26 140 0 0
26 0 ves27 voy27 74 0 0
27 0 ves28 voy28 74 0 0
28 0 ves29 voy29 70 0 0
29 1 ves30 voy30 163 0 0
30 0 ves31 voy31 65 0 0
31 0 ves32 voy32 73 0 0
32 0 ves33 voy33 74 0 0
33 0 ves34 voy34 76 0 0
34 1 ves35 voy35 150 0 0
35 0 ves36 voy36 65 0 0
36 1 ves37 voy37 161 0 0
37 0 ves38 voy38 74 0 0
38 1 ves39 voy39 154 0 0
39 0 ves40 voy40 66 0 0
40 0 ves41 voy41 75 0 0
41 1 ves42 voy42 162 0 0
42 0 ves43 voy43 72 0 0
43 0 ves44 voy44 69 0 0
44 1 ves45 voy45 144 0 0
45 0 ves46 voy46 72 0 0
46 0 ves47 voy47 68 0 0
47 0 ves48 voy48 76 0 0
48 0 ves49 voy49 73 0 0
49 1 ves50 voy50 139 0 0
50 1 ves51 voy51 145 0 0
51 1 ves52 voy52 139 0 0
52 0 ves53 voy53 75 0 0
53 0 ves54 voy54 76 0 0
54 1 ves55 voy55 140 0 0
55 0 ves56 voy56 72 0 0
56 0 ves57 voy57 71 0 0
57 1 ves58 voy58 156 0 0
58 1 ves59 voy59 146 0 0
59 1 ves60 voy60 140 0 0
60 0 ves61 voy61 72 0 0
61 1 ves62 voy62 136 0 0
62 0 ves63 voy63 70 0 0
63 0 ves64 voy64 66 0 0
64 1 ves65 voy65 158 0 0
65 1 ves66 voy66 164 0 0
66 0 ves67 voy67 66 0 0
67 0 ves68 voy68 73 0 0
68 0 ves69 voy69 69 0 0
69 0 ves70 voy70 66 0 0
70 0 ves71 voy71 72 0 0
71 0 ves72 voy72 76 0 0
72 0 ves73 voy73 64 0 0
73 0 ves74 voy74 75 0 0
74 0 ves75 voy75 65 0 0
75 1 ves76 voy76 142 0 0
76 0 ves77 voy77 69 0 0
77 0 ves78 voy78 64 0 0
78 0 ves79 voy79 65 0 0
79 1 ves80 voy80 147 0 0
80 1 ves81 voy81 139 0 0
81 0 ves82 voy82 73 0 0
82 1 ves83 voy83 163 0 0
83 0 ves84 voy84 66 0 0
84 0 ves85 voy85 71 0 0
85 0 ves86 voy86 74 0 0
86 0 ves87 voy87 64 0 0
87 0 ves88 voy88 68 0 0
88 0 ves89 voy89 75 0 0
89 1 ves90 voy90 162 0 0
90 0 ves91 voy91 77 0 0
91 1 ves92 voy92 150 0 0
92 0 ves93 voy93 76 0 0
93 1 ves94 voy94 149 0 0
94 1 ves95 voy95 146 0 0
95 0 ves96 voy96 64 0 0
96 1 ves97 voy97 137 0 0
97 0 ves98 voy98 76 0 0
98 0 ves99 voy99 66 0 0
99 0 ves100 voy100 71 0 0
100 1 ves101 voy101 163 0 0
101 0 ves102 voy102 73 0 0
102 0 ves103 voy103 68 0 0
103 0 ves104 voy104 64 0 0
104 0 ves105 voy105 75 0 0
105 1 ves2 voy2 148 0 0
106 1 ves3 voy3 136 0 0
107 0 ves4 voy4 64 0 0
108 0 ves5 voy5 73 0 0
109 0 ves6 voy6 73 0 0
110 0 ves7 voy7 76 0 0
111 0 ves8 voy8 74 0 0
112 0 ves9 voy9 70 0 0
113 0 ves10 voy10 63 0 0
114 0 ves11 voy11 64 0 0
115 0 ves12 voy12 76 0 0
116 0 ves13 voy13 64 0 0
117 0 ves14 voy14 70 0 0
118 0 ves15 voy15 70 0 0
119 0 ves16 voy16 66 0 0
120 1 ves17 voy17 142 0 0
121 0 ves18 voy18 71 0 0
122 0 ves19 voy19 71 0 0
123 0 ves20 voy20 74 0 0
124 0 ves21 voy21 68 0 0
125 1 ves22 voy22 159 0 0
126 0 ves23 voy23 72 0 0
127 0 ves24 voy24 76 0 0
128 0 ves25 voy25 77 0 0
129 1 ves26 voy26 143 0 0
130 0 ves27 voy27 77 0 0
131 0 ves28 voy28 66 0 0
132 0 ves29 voy29 69 0 0
133 1 ves30 voy30 138 0 0
134 0 ves31 voy31 68 0 0
135 0 ves32 voy32 76 0 0
136 0 ves33 voy33 64 0 0
137 0 ves34 voy34 72 0 0
138 1 ves35 voy35 136 0 0
139 0 ves36 voy36 71 0 0
140 1 ves37 voy37 152 0 0
141 0 ves38 voy38 76 0 0
142 1 ves39 voy39 148 0 0
143 0 ves40 voy40 73 0 0
144 0 ves41 voy41 68 0 0
145 1 ves42 voy42 145 0 0
146 0 ves43 voy43 75 0 0
147 0 ves44 voy44 65 0 0
148 1 ves45 voy45 157 0 0
149 0 ves46 voy46 76 0 0
150 0 ves47 voy47 66 0 0
151 0 ves48 voy48 72 0 0
152 0 ves49 voy49 63 0 0
153 1 ves50 voy50 143 0 0
154 1 ves51 voy51 143 0 0
155 1 ves52 voy52 138 0 0
156 0 ves53 voy53 73 0 0
157 0 ves54 voy54 63 0 0
158 1 ves55 voy55 165 0 0
159 0 ves56 voy56 72 0 0
160 0 ves57 voy57 70 0 0
161 1 ves58 voy58 154 0 0
162 1 ves59 voy59 140 0 0
163 1 ves60 voy60 155 0 0
164 0 ves61 voy61 63 0 0
165 1 ves62 voy62 150 0 0
166 0 ves63 voy63 76 0 0
167 0 ves64 voy64 71 0 0
168 1 ves65 voy65 151 0 0
169 1 ves66 voy66 136 0 0
170 0 ves67 voy67 65 0 0
171 0 ves68 voy68 65 0 0
172 0 ves69 voy69 67 0 0
173 0 ves70 voy70 66 0 0
174 0 ves71 voy71 72 0 0
175 0 ves72 voy72 70 0 0
176 0 ves73 voy73 69 0 0
177 0 ves74 voy74 70 0 0
178 0 ves75 voy75 71 0 0
179 1 ves76 voy76 155 0 0
180 0 ves77 voy77 74 0 0
181 0 ves78 voy78 73 0 0
182 0 ves79 voy79 72 0 0
183 1 ves80 voy80 164 0 0
184 1 ves81 voy81 136 0 0
185 0 ves82 voy82 68 0 0
186 1 ves83 voy83 151 0 0
187 0 ves84 voy84 73 0 0
188 0 ves85 voy85 65 0 0
189 0 ves86 voy86 63 0 0
190 0 ves87 voy87 64 0 0
191 0 ves88 voy88 74 0 0
192 0 ves89 voy89 64 0 0
193 1 ves90 voy90 152 0 0
194 0 ves91 voy91 70 0 0
195 1 ves92 voy92 159 0 0
196 0 ves93 voy93 66 0 0
197 1 ves94 voy94 137 0 0
198 1 ves95 voy95 137 0 0
199 0 ves96 voy96 65 0 0
200 1 ves97 voy97 140 0 0
201 0 ves98 voy98 73 0 0
202 0 ves99 voy99 65 0 0
203 0 ves100 voy100 75 0 0
204 1 ves101 voy101 154 0 0
205 0 ves102 voy102 70 0 0
206 0 ves103 voy103 71 0 0
207 0 ves104 voy104 74 0 0
208 0 ves105 voy105 64 0 0

# Vessel Schedule
# <vessel id> <arrival> <departure> <duration> <delay>

_VES_SCHEDULE
0 1 85 84 0
1 27 34 7 0
2 8 14 6 0
3 21 25 4 0
4 15 18 3 0
5 14 17 3 0
6 18 21 3 0
7 17 20 3 0
8 9 12 3 0
9 3 6 3 0
10 13 16 3 0
11 2 4 2 0
12 8 12 4 0
13 43 46 3 0
14 25 27 2 0
15 80 83 3 0
16 69 75 6 0
17 28 31 3 0
18 62 65 3 0
19 11 15 4 0
20 4 8 4 0
21 5 11 6 0
22 16 19 3 0
23 72 75 3 0
24 38 41 3 0
25 3 8 5 0
26 6 9 3 0
27 53 56 3 0
28 21 24 3 0
