#
# Filename : /home/foohm/BAP/SOLVER/EXPT/database/d146/trans046.dat
# Date of creation : Sat Aug 22 04:18:50 1998
# Created using : /home/foohm/BAP/SOLVER/EXPT/bin/GenTrans
# Random seed = 6923542
# Algo = 1
# Traffic File : /home/foohm/BAP/SOLVER/EXPT/temp/traf.tmp
# Vessel File : /home/foohm/BAP/SOLVER/EXPT/database/d146/ves046.dat
#

_NUM_VES
303

_TRANS_MAT
0 9 21
0 15 5
0 20 31
0 88 11
0 125 8
0 134 3
0 264 25
1 39 29
1 226 5
1 271 3
1 295 6
1 297 2
2 19 4
2 28 21
2 219 2
2 288 18
3 173 10
3 242 12
3 267 23
4 0 2
4 194 23
4 209 20
5 130 19
5 166 17
5 170 9
6 86 11
6 128 27
6 144 2
6 214 5
7 103 12
7 181 13
7 204 6
7 251 7
7 267 7
8 9 24
8 20 13
8 108 7
8 114 1
9 40 17
9 48 6
9 138 4
9 290 6
9 300 12
10 51 14
10 200 11
10 227 6
10 252 3
10 283 18
11 180 10
11 240 5
11 285 30
12 214 17
12 228 17
12 277 11
13 0 2
13 91 13
13 145 30
14 11 8
14 19 16
14 60 1
14 139 5
14 149 13
14 261 2
15 48 20
15 149 21
15 221 4
16 161 17
16 186 9
16 274 19
17 161 9
17 162 7
17 179 7
17 253 18
17 267 4
18 63 13
18 99 39
19 82 29
19 214 4
19 276 12
20 59 9
20 128 3
20 234 3
20 261 21
20 299 16
21 22 10
21 32 23
21 294 19
22 58 7
22 138 5
22 153 19
22 185 3
22 223 11
23 230 20
23 275 25
24 49 14
24 96 11
24 162 20
25 150 29
25 203 11
25 211 12
26 5 29
26 22 3
26 46 2
26 224 8
26 301 10
27 37 38
27 71 14
28 46 8
28 139 5
28 156 28
28 213 4
29 47 10
29 143 4
29 287 16
30 84 20
30 192 30
30 216 1
30 253 1
31 136 11
31 138 12
31 174 5
31 203 5
31 211 1
31 219 5
31 290 6
32 123 21
32 148 31
33 0 41
33 38 4
34 55 33
34 211 7
34 238 12
35 76 24
35 100 2
35 117 26
36 95 30
36 122 15
37 33 1
37 71 5
37 128 2
37 184 30
37 273 7
38 89 32
38 231 13
38 240 7
39 133 3
39 247 42
40 104 27
40 198 10
40 205 8
41 3 2
41 14 5
41 110 4
41 121 12
41 166 7
41 170 15
42 122 26
42 217 26
43 24 17
43 169 6
43 254 25
43 277 4
44 54 13
44 267 16
44 293 16
45 47 17
45 74 8
45 134 17
45 176 3
46 113 4
46 144 1
46 147 8
46 246 39
47 38 14
47 50 6
47 174 9
47 253 23
48 36 3
48 132 27
48 269 5
48 283 17
49 146 20
49 225 32
50 98 30
50 182 11
50 266 4
51 47 2
51 67 45
51 111 5
52 62 41
52 122 11
53 15 40
53 55 12
54 151 28
54 287 24
55 85 20
55 124 12
55 246 13
56 86 25
56 207 6
56 266 8
56 297 6
57 81 31
57 134 4
57 245 10
58 250 3
58 292 39
58 295 3
59 74 44
59 131 2
59 227 4
59 273 2
60 32 21
60 47 3
60 68 4
60 99 1
60 235 1
61 129 28
61 146 24
62 16 26
62 127 1
62 242 2
62 297 16
63 158 18
63 197 34
64 136 3
64 170 14
64 220 8
64 279 27
65 241 16
65 273 10
65 287 2
65 296 17
66 27 18
66 158 34
67 6 6
67 66 3
67 134 7
67 205 11
67 219 18
68 22 10
68 173 9
68 182 8
68 237 3
69 92 38
69 260 14
70 58 3
70 0 14
70 244 12
70 258 1
71 3 20
71 5 13
71 229 1
71 259 11
72 26 7
72 148 14
72 177 16
72 191 15
73 185 15
73 212 10
73 274 5
73 282 15
74 63 13
74 107 30
74 188 6
74 215 3
75 140 12
75 291 33
76 3 23
76 186 29
77 135 2
77 173 24
77 217 19
78 201 8
78 218 3
78 242 27
78 266 5
78 273 2
79 8 7
79 13 6
79 84 10
79 191 18
79 234 11
80 96 10
80 103 10
80 142 27
80 258 5
81 87 29
81 209 9
81 300 7
82 21 40
82 112 12
83 46 19
83 87 8
83 133 3
84 28 8
84 197 9
84 228 13
85 16 17
85 24 19
85 218 16
86 64 21
86 96 31
87 181 1
87 232 19
87 267 2
87 288 12
87 290 11
88 208 7
88 240 23
89 76 28
89 124 16
89 294 1
90 5 3
90 132 3
